genes	third_instar	fifth_instar	early_pupa	late_pupa	adult
lcl|KZ248553.1_cds_OWR47542.1_1271	2692.07	2201.32	1547.745	1797.35	1299.58
lcl|KZ248553.1_cds_OWR47543.1_1272	440.635	294.493	142.607	143.595	211.678
lcl|KZ248553.1_cds_OWR47544.1_1273	4.67258	2.02895	4.1422349999999994	2.79382	1.53672
lcl|KZ248553.1_cds_OWR47545.1_1274	170.593	130.494	67.28615	34.6143	11.1376
lcl|KZ248553.1_cds_OWR47546.1_1275	53.1657	51.6582	107.606	65.5211	75.2795
lcl|KZ248553.1_cds_OWR47547.1_1276	140.911	116.408	88.25175	158.322	85.8726
lcl|KZ248553.1_cds_OWR47548.1_1277	4.59011	3.51133	8.114205	8.25898	5.37683
lcl|KZ248553.1_cds_OWR47549.1_1278	4.50954	3.19435	6.813615	8.10748	5.88559
lcl|KZ248553.1_cds_OWR47550.1_1279	0.0	0.0	0.0	0.0	0.0
lcl|KZ248553.1_cds_OWR47551.1_1280	8.795	1.91143	6.7529900000000005	5.65028	3.31713
lcl|KZ248553.1_cds_OWR47552.1_1281	22.7842	8.1215	21.962600000000002	10.6741	7.07216
lcl|KZ248553.1_cds_OWR47553.1_1282	0.145556	0.108041	3.089578	0.0896538	4.28416
lcl|KZ248553.1_cds_OWR47554.1_1283	9.53127	4.37875	11.46295	6.23699	9.67446
lcl|KZ248553.1_cds_OWR47555.1_1284	0.0294975	0.319054	18.0472361	0.0105548	8.8365
lcl|KZ248553.1_cds_OWR47556.1_1285	0.554522	0.353366	1.4945840000000001	0.390552	3.0006
lcl|KZ248553.1_cds_OWR47557.1_1286	5.13092	1.94566	4.030645	2.00076	0.89955
lcl|KZ248553.1_cds_OWR47558.1_1287	5.3505	2.56432	11.22802	5.54759	9.72938
lcl|KZ248553.1_cds_OWR47559.1_1288	0.0583975	0.0672813	3.9649	0.0740956	9.95648
lcl|KZ248553.1_cds_OWR47560.1_1289	1.80975	0.707302	1.71173	1.26863	0.715036
lcl|KZ248553.1_cds_OWR47561.1_1290	4.60607	1.80182	2.956975	2.2568	1.89658
lcl|KZ248553.1_cds_OWR47562.1_1291	7.61461	3.82386	17.27075	8.60905	5.10804
lcl|KZ248553.1_cds_OWR47563.1_1292	154.009	91.4127	46.49605	129.725	176.861
lcl|KZ248553.1_cds_OWR47564.1_1293	151.01	76.9192	60.709450000000004	47.0531	22.938
lcl|KZ248553.1_cds_OWR47565.1_1294	3.27785	2.63217	4.287085	3.16553	3.616
lcl|KZ248553.1_cds_OWR47566.1_1295	1.0153	0.483053	1.859145	1.34653	0.822924
lcl|KZ248553.1_cds_OWR42965.1_1296	21.831	14.4738	17.481299999999997	17.9286	13.8177
lcl|KZ248553.1_cds_OWR42966.1_1297	6.65647	5.25431	8.0156	6.24078	5.46005
lcl|KZ248553.1_cds_OWR42967.1_1298	3.56368	2.82571	6.5794250000000005	4.48245	5.55629
lcl|KZ248553.1_cds_OWR42968.1_1299	264.894	183.301	68.38585	265.283	121.925
lcl|KZ248553.1_cds_OWR42969.1_1300	26.6065	45.1455	131.301	25.4895	137.164
lcl|KZ248553.1_cds_OWR41028.1_1301	7.98015	10.5754	36.1062	9.82822	42.8495
lcl|KZ248553.1_cds_OWR41029.1_1302	4.04289	2.2511	4.915229999999999	3.10993	2.23546
lcl|KZ248553.1_cds_OWR41030.1_1303	0.934678	0.622694	0.856804	1.03133	0.102212
lcl|KZ248553.1_cds_OWR41031.1_1304	27.7944	15.8984	10.581055	22.869	10.9705
lcl|KZ248553.1_cds_OWR50942.1_1305	17.8113	12.5831	10.176785	14.0089	7.03412
lcl|KZ248553.1_cds_OWR50943.1_1306	7.17295	2.82501	13.46965	8.1097	8.86911
lcl|KZ248553.1_cds_OWR54049.1_1307	16.7687	4.14841	18.019199999999998	20.4763	24.6159
lcl|KZ248553.1_cds_OWR54050.1_1308	0.641736	1.41959	3.90672	2.72014	1.40653
lcl|KZ248553.1_cds_OWR54051.1_1309	2.2363	0.843473	17.500349999999997	1.30346	3.39002
lcl|KZ248553.1_cds_OWR55585.1_1310	3.95519	1.40776	3.7279	1.60991	1.14911
lcl|KZ248553.1_cds_OWR55586.1_1311	2.07495	1.2627	2.491085	1.53911	1.0033
lcl|KZ248553.1_cds_OWR55587.1_1312	21.0734	10.1446	18.1172	9.96421	7.29088
lcl|KZ248553.1_cds_OWR55588.1_1313	11.0378	4.79386	12.09625	8.11591	5.73136
lcl|KZ248553.1_cds_OWR55589.1_1314	65.8071	27.02	142.04500000000002	85.1157	56.665
lcl|KZ248553.1_cds_OWR55590.1_1315	13.7565	4.98874	26.477249999999998	15.3131	9.85396
lcl|KZ248553.1_cds_OWR55591.1_1316	1.68423	0.695272	4.46838	2.16017	2.6292
lcl|KZ248553.1_cds_OWR55592.1_1317	13.9076	5.91767	28.634149999999998	15.1778	7.83718
lcl|KZ248553.1_cds_OWR55593.1_1318	24.5368	15.0583	8.52891	20.6478	11.203
lcl|KZ248553.1_cds_OWR55594.1_1319	2728.7	2066.96	1049.008	668.725	626.237
lcl|KZ248553.1_cds_OWR55595.1_1320	10.677	8.03482	14.6543	6.8107	13.3575
lcl|KZ248553.1_cds_OWR47696.1_1321	0.159246	0.0267695	0.1336604	0.436926	0.303795
lcl|KZ248553.1_cds_OWR45702.1_1322	0.0	0.0	0.240433	0.0	0.479742
lcl|KZ248553.1_cds_OWR45691.1_1323	0.0	0.0	0.0	0.0	0.0
lcl|KZ248553.1_cds_OWR44448.1_1324	0.172593	0.0473819	0.029273849999999997	0.169827	7.22332
lcl|KZ248553.1_cds_OWR44449.1_1325	237.984	115.425	8.0598535	36.7431	63.4566
lcl|KZ248553.1_cds_OWR44450.1_1326	40.1575	30.485	60.0505	42.496	41.2892
lcl|KZ248553.1_cds_OWR44451.1_1327	4.85612	16.891	2.5838799999999997	3.10294	2.77554
lcl|KZ248553.1_cds_OWR44452.1_1328	150.499	85.8563	11.0214	30.8978	28.8965
lcl|KZ248553.1_cds_OWR44453.1_1329	9.49043	8.02682	10.663264999999999	4.85306	4.85505
lcl|KZ248553.1_cds_OWR44454.1_1330	30.3803	25.9622	28.57175	12.8546	13.804
lcl|KZ248553.1_cds_OWR44455.1_1331	0.403909	0.917485	1.5887440000000002	0.422747	0.631329
lcl|KZ248553.1_cds_OWR44456.1_1332	3.34764	0.782097	3.2856199999999998	17.5355	2.7373
lcl|KZ248553.1_cds_OWR44457.1_1333	9.59883	2.18322	7.43919	46.7036	10.4382
lcl|KZ248553.1_cds_OWR44458.1_1334	9.92021	6.48246	3.061145	6.29596	4.44505
lcl|KZ248553.1_cds_OWR44459.1_1335	9.349	3.79448	7.860265	6.16451	3.55142
lcl|KZ248553.1_cds_OWR44460.1_1336	3.65661	1.79524	4.884575	7.57061	8.1439
lcl|KZ248553.1_cds_OWR44461.1_1337	0.0	0.0	0.1746445	0.106541	0.0
lcl|KZ248553.1_cds_OWR44462.1_1338	0.151193	0.0658352	23.88165	38.2039	4.71986
lcl|KZ248553.1_cds_OWR44463.1_1339	9.71334	4.77049	6.086415000000001	5.95414	8.26879
lcl|KZ248553.1_cds_OWR44464.1_1340	9.956	8.24901	10.288475	6.09314	7.79214
lcl|KZ248553.1_cds_OWR44465.1_1341	158.343	407.115	40.645799999999994	6.38668	22.0965
lcl|KZ248553.1_cds_OWR44466.1_1342	6.94825	4.1416	3.64488	2.73605	1.60392
lcl|KZ248553.1_cds_OWR44467.1_1343	23.1932	13.6274	12.8461	9.34171	15.0264
lcl|KZ248553.1_cds_OWR44468.1_1344	0.0	0.0	2.44773	0.0	12.9256
lcl|KZ248553.1_cds_OWR44469.1_1345	0.0	0.0	1.783655	0.0	11.7716
lcl|KZ248553.1_cds_OWR44470.1_1346	0.0	0.0	0.97471	0.0	7.17959
lcl|KZ248553.1_cds_OWR50546.1_1347	0.840972	0.733943	0.18216100000000002	0.0884625	0.154723
lcl|KZ248553.1_cds_OWR51928.1_1348	0.0425564	0.0	0.0134001	0.0402841	0.0
lcl|KZ248553.1_cds_OWR51929.1_1349	26.6928	63.8405	3.55199	6.33662	25.4289
lcl|KZ248553.1_cds_OWR51930.1_1350	10.8266	9.41407	54.15475	22.7819	21.8666
lcl|KZ248553.1_cds_OWR51931.1_1351	7.86307	7.16276	7.946845	6.0529	11.2007
lcl|KZ248553.1_cds_OWR51932.1_1352	420.283	359.348	124.45150000000001	552.597	832.307
lcl|KZ248553.1_cds_OWR51933.1_1353	27.7599	15.9897	14.2125	51.4715	56.6744
lcl|KZ248553.1_cds_OWR51934.1_1354	8.08776	5.83088	15.7661	15.4064	17.4182
lcl|KZ248553.1_cds_OWR51935.1_1355	0.28769	0.0396803	0.0	0.0	0.0237815
lcl|KZ248553.1_cds_OWR51936.1_1356	0.197468	0.06972	0.668399	3.08098	1.11493
lcl|KZ248553.1_cds_OWR54134.1_1357	0.0	0.0	1.043221	2.5325	2.22614
lcl|KZ248553.1_cds_OWR54614.1_1358	3.20158	1.54712	1.6166800000000001	1.57251	0.96821
lcl|KZ248553.1_cds_OWR54615.1_1359	55.8415	126.29	16.174500000000002	28.9389	455.243
lcl|KZ248553.1_cds_OWR54616.1_1360	22.1582	15.8301	14.7704	13.1349	12.9428
lcl|KZ248553.1_cds_OWR54617.1_1361	9.59686	7.36986	21.844900000000003	22.9933	21.006
lcl|KZ248553.1_cds_OWR54618.1_1362	75.7621	56.0082	158.612	171.685	158.32
lcl|KZ248553.1_cds_OWR54619.1_1363	14.0792	7.33811	7.5830850000000005	9.38462	3.47081
lcl|KZ248553.1_cds_OWR54620.1_1364	245.249	71.8617	72.7816	84.0277	44.6259
lcl|KZ248553.1_cds_OWR55156.1_1365	218.092	56.2038	62.236999999999995	69.0227	40.6203
lcl|KZ248553.1_cds_OWR47680.1_1366	1.40539	0.361543	1.062768	0.464879	0.207058
lcl|KZ248553.1_cds_OWR47681.1_1367	8.83021	5.1376	7.670764999999999	8.68134	5.99317
lcl|KZ248553.1_cds_OWR46875.1_1368	9.09185	3.53736	6.848975	3.39552	1.84179
lcl|KZ248553.1_cds_OWR53068.1_1369	20.784	6.15114	9.61364	7.25317	3.97316
lcl|KZ248553.1_cds_OWR53069.1_1370	6.42243	3.75814	8.59683	5.91956	2.79684
lcl|KZ248553.1_cds_OWR53070.1_1371	0.0	0.0532426	1.512095	0.0	0.601558
lcl|KZ248553.1_cds_OWR53071.1_1372	0.0	0.0212741	1.33494	0.0	0.868194
lcl|KZ248553.1_cds_OWR53072.1_1373	0.0	0.0	2.10986	0.0	3.70575
lcl|KZ248553.1_cds_OWR45750.1_1374	3.79773	7.26266	14.928149999999999	3.33084	1.66078
lcl|KZ248553.1_cds_OWR40776.1_1375	6.87187	8.99722	29.947	4.30402	3.91089
lcl|KZ248553.1_cds_OWR40777.1_1376	19.5632	7.67876	1.9558300000000002	0.355069	0.133853
lcl|KZ248553.1_cds_OWR40778.1_1377	230.596	156.563	264.649	230.837	324.351
lcl|KZ248553.1_cds_OWR40779.1_1378	11.3736	9.29141	6.436975	15.8402	34.5853
lcl|KZ248553.1_cds_OWR51991.1_1379	0.752263	0.835239	0.0197002	4.654	0.31318
lcl|KZ248553.1_cds_OWR51992.1_1380	77.2558	121.124	7.08484	5.23011	2.29212
lcl|KZ248553.1_cds_OWR51993.1_1381	9.95697	18.4055	0.729541	1.13014	0.416749
lcl|KZ248553.1_cds_OWR51994.1_1382	60.6462	67.7054	14.3211	11.491	2.91627
lcl|KZ248553.1_cds_OWR51995.1_1383	21.0125	9.82631	18.56365	13.1078	8.86786
lcl|KZ248553.1_cds_OWR51996.1_1384	0.399541	1.67963	33.87245	0.316282	76.7393
lcl|KZ248553.1_cds_OWR51997.1_1385	12.3612	13.9749	5.905175	8.80253	16.8682
lcl|KZ248553.1_cds_OWR51998.1_1386	13.704	15.931	6.59562	10.7168	21.7252
lcl|KZ248553.1_cds_OWR51999.1_1387	51.3859	27.3602	42.592150000000004	33.189	20.8095
lcl|KZ248553.1_cds_OWR52000.1_1388	37.072	16.0878	13.2105	7.6504	16.5474
lcl|KZ248553.1_cds_OWR52001.1_1389	12.7366	9.12445	22.93525	16.638	38.444
lcl|KZ248553.1_cds_OWR52002.1_1390	0.0929377	0.0	0.13593885	0.123936	0.244994
lcl|KZ248553.1_cds_OWR52003.1_1391	3.20183	0.774082	2.591455	2.32473	0.967937
lcl|KZ248553.1_cds_OWR52004.1_1392	2.77595	0.834694	1.889655	1.83255	0.992673
lcl|KZ248553.1_cds_OWR52005.1_1393	37.9499	18.6221	25.2303	13.5045	12.5367
lcl|KZ248553.1_cds_OWR52006.1_1394	10.038	5.24235	7.37774	5.0296	4.82445
lcl|KZ248553.1_cds_OWR52007.1_1395	4.23759	1.99122	1.932315	2.92911	1.89527
lcl|KZ248553.1_cds_OWR40856.1_1396	7.7146	4.67589	4.614845	6.66108	5.06421
lcl|KZ248553.1_cds_OWR40854.1_1397	4.23821	1.48717	0.546147	1.23264	5.76269
lcl|KZ248553.1_cds_OWR40855.1_1398	122.626	102.311	0.8800115	15.5368	117.888
lcl|KZ248553.1_cds_OWR45575.1_1399	774.611	693.976	23.39195	285.11	1250.4
lcl|KZ248553.1_cds_OWR45576.1_1400	18.8302	12.263	10.34767	8.4743	6.4516
lcl|KZ248553.1_cds_OWR45577.1_1401	21.6931	31.1591	3.539505	13.0835	109.974
lcl|KZ248553.1_cds_OWR45578.1_1402	0.167974	0.0987435	0.07966945	0.363417	0.59342
lcl|KZ248553.1_cds_OWR48925.1_1403	0.0	0.421966	15.0573	0.0	12.5842
lcl|KZ248553.1_cds_OWR48926.1_1404	1.44906	1.55996	0.4551885	0.654116	0.878477
lcl|KZ248553.1_cds_OWR48927.1_1405	19.3177	17.2035	0.269814	2.47126	2.52775
lcl|KZ248553.1_cds_OWR48325.1_1406	0.552504	0.376509	1.829405	3.24955	0.420166
lcl|KZ248553.1_cds_OWR48326.1_1407	0.373377	0.184936	1.242815	1.63143	0.302618
lcl|KZ248554.1_cds_OWR53563.1_1408	0.350611	0.670356	27.2276	0.0	29.4911
lcl|KZ248554.1_cds_OWR53564.1_1409	0.0	0.432359	16.47515	0.0	19.3509
lcl|KZ248554.1_cds_OWR53565.1_1410	0.0	2.06993	28.61105	0.0	36.582
lcl|KZ248554.1_cds_OWR53566.1_1411	0.0	0.0	1.735325	0.0	0.605053
lcl|KZ248554.1_cds_OWR42404.1_1412	0.0	0.0	0.0	0.0	0.0
lcl|KZ248554.1_cds_OWR44717.1_1413	0.0	0.669392	0.0	2.59817	9.54436
lcl|KZ248554.1_cds_OWR52518.1_1414	38.1687	28.7626	8.778745	11.961	6.09113
lcl|KZ248554.1_cds_OWR52519.1_1415	5.26276	3.9519	8.14087	1.5443	11.291
lcl|KZ248554.1_cds_OWR52520.1_1416	22.985	12.0895	17.297600000000003	22.8815	18.0312
lcl|KZ248554.1_cds_OWR52521.1_1417	0.0411706	0.0	0.12510085	0.689253	0.0315234
lcl|KZ248554.1_cds_OWR52522.1_1418	17.3256	10.8333	10.642795	6.70494	4.73015
lcl|KZ248554.1_cds_OWR52523.1_1419	8.29131	4.37097	7.849765	6.0207	7.38284
lcl|KZ248554.1_cds_OWR52524.1_1420	0.0	0.0	0.0	0.0	1.39937
lcl|KZ248554.1_cds_OWR52693.1_1421	3.51492	2.25322	3.784905	2.18991	1.46357
lcl|KZ248554.1_cds_OWR52694.1_1422	146.663	104.384	317.0705	223.906	246.318
lcl|KZ248554.1_cds_OWR52695.1_1423	5.39341	5.06729	11.081900000000001	6.21456	9.72193
lcl|KZ248554.1_cds_OWR52696.1_1424	2.06144	1.07891	1.622413	0.8611	1.17317
lcl|KZ248554.1_cds_OWR51183.1_1425	0.0	0.0	0.0	0.0	8.42679
lcl|KZ248554.1_cds_OWR53333.1_1426	3.01161	2.14038	9.61289	4.84052	4.27176
lcl|KZ248554.1_cds_OWR47890.1_1427	1.09547	0.22959	12.70885	1.26894	1.6119e-08
lcl|KZ248554.1_cds_OWR44937.1_1428	0.0	0.0	4.666695	0.0	3.48567
lcl|KZ248554.1_cds_OWR44938.1_1429	832.393	998.995	161.5085	5.62413	133.849
lcl|KZ248554.1_cds_OWR44939.1_1430	1.13168	1.26355	6.645104999999999	2.7541	1.41281
lcl|KZ248554.1_cds_OWR44940.1_1431	7.36691	4.61683	7.034649999999999	7.45016	5.64292
lcl|KZ248554.1_cds_OWR44941.1_1432	8.59588	8.64818	19.5351	14.5652	10.6127
lcl|KZ248554.1_cds_OWR44942.1_1433	63.6788	41.4208	86.06225	69.0076	83.414
lcl|KZ248554.1_cds_OWR55289.1_1434	21.5432	16.525	29.38565	29.2104	33.7842
lcl|KZ248554.1_cds_OWR55290.1_1435	1.59815	0.897471	3.6781	2.52235	1.41738
lcl|KZ248554.1_cds_OWR55291.1_1436	0.118839	0.00940331	0.14023025	0.506635	0.160033
lcl|KZ248554.1_cds_OWR47296.1_1437	0.0	0.0	0.4748145	0.595958	0.149612
lcl|KZ248554.1_cds_OWR47297.1_1438	25.3945	15.9388	9.56927	9.72064	6.44842
lcl|KZ248554.1_cds_OWR47298.1_1439	75.3505	46.2466	32.43155	34.2542	25.6409
lcl|KZ248554.1_cds_OWR47299.1_1440	2.25913	2.83472	31.1101885	1.09598	31.3248
lcl|KZ248554.1_cds_OWR48710.1_1441	0.0	0.0	0.0	0.0	0.0
lcl|KZ248554.1_cds_OWR48711.1_1442	0.834605	0.412969	0.649116	10.1009	3.92157
lcl|KZ248554.1_cds_OWR48712.1_1443	7.80107	4.37161	8.71315	5.4824	6.89005
lcl|KZ248554.1_cds_OWR48713.1_1444	49.2461	18.9544	17.474899999999998	66.1386	13.8465
lcl|KZ248554.1_cds_OWR48714.1_1445	63.9019	33.9533	80.593	58.8888	86.0611
lcl|KZ248554.1_cds_OWR51224.1_1446	2.17266	1.10115	2.415775	1.92151	1.53246
lcl|KZ248554.1_cds_OWR51225.1_1447	0.694864	0.13582	0.179278	0.0665988	0.0297167
lcl|KZ248554.1_cds_OWR51226.1_1448	557.671	331.088	89.14320000000001	54.8506	36.8795
lcl|KZ248554.1_cds_OWR51227.1_1449	14.7651	8.8511	23.87725	18.2805	17.7363
lcl|KZ248554.1_cds_OWR41894.1_1450	0.0	0.0	0.0	0.0	0.0
lcl|KZ248554.1_cds_OWR41895.1_1451	5.91616	3.18753	3.9561599999999997	2.79581	1.4592
lcl|KZ248554.1_cds_OWR41896.1_1452	0.835514	0.0	0.0	3.55431	0.0
lcl|KZ248554.1_cds_OWR41897.1_1453	5.30914	4.57993	2.3457100000000004	28.9752	9.83892
lcl|KZ248554.1_cds_OWR41898.1_1454	8.86884	3.40605	2.152896	3.26649	2.93746
lcl|KZ248554.1_cds_OWR41899.1_1455	0.0	0.105171	4.935345	0.0	7.73051
lcl|KZ248554.1_cds_OWR41900.1_1456	0.0664366	0.696425	17.86471	0.11189	13.2747
lcl|KZ248554.1_cds_OWR41821.1_1457	9.58415	0.184655	0.0358702	29.1211	0.0385668
lcl|KZ248554.1_cds_OWR41822.1_1458	19.8913	7.10883	9.108645	7.85591	5.90071
lcl|KZ248554.1_cds_OWR41823.1_1459	1044.27	715.289	941.7115	856.363	569.638
lcl|KZ248554.1_cds_OWR41824.1_1460	6.09803	2.67579	6.8162400000000005	4.73859	3.96202
lcl|KZ248554.1_cds_OWR46045.1_1461	52.4463	134.628	214.71800000000002	91.4367	174.371
lcl|KZ248554.1_cds_OWR46046.1_1462	0.022233	0.23941	3.4655305000000003	0.0713125	3.89128
lcl|KZ248554.1_cds_OWR46047.1_1463	0.0	0.0	0.0	0.0	0.0
lcl|KZ248554.1_cds_OWR47534.1_1464	0.0349643	0.0	0.0110915	0.0	0.0292769
lcl|KZ248554.1_cds_OWR47535.1_1465	1.39758	1.42135	14.30706	1.07869	21.1416
lcl|KZ248554.1_cds_OWR47536.1_1466	23.3771	10.6044	21.843899999999998	8.94768	6.81461
lcl|KZ248554.1_cds_OWR44637.1_1467	0.0137116	0.0183446	1.004837565	0.0	1.66398
lcl|KZ248554.1_cds_OWR44638.1_1468	0.0439755	0.0460342	1.399123	0.00659313	2.04708
lcl|KZ248554.1_cds_OWR44639.1_1469	2.04386	0.725807	4.552239999999999	3.067	7.58027
lcl|KZ248554.1_cds_OWR44640.1_1470	3.33285	3.18737	17.6139	10.3104	9.45268
lcl|KZ248554.1_cds_OWR51874.1_1471	0.0	0.179796	3.61004	0.0	10.9318
lcl|KZ248554.1_cds_OWR51875.1_1472	0.0	0.175542	9.78535	0.0	28.7375
lcl|KZ248554.1_cds_OWR51876.1_1473	0.0	0.351084	6.52355	0.0	11.5042
lcl|KZ248554.1_cds_OWR40956.1_1474	0.299503	0.195715	3.634505	1.45595	0.777501
lcl|KZ248554.1_cds_OWR40957.1_1475	19.6127	30.7386	0.0355959	0.0179666	0.0145887
lcl|KZ248554.1_cds_OWR40958.1_1476	0.0	0.0	0.0	0.0	0.0
lcl|KZ248554.1_cds_OWR40959.1_1477	0.0	0.0	1.817155	0.769134	0.333998
lcl|KZ248554.1_cds_OWR40960.1_1478	0.0	0.0	0.0645655	0.0	0.0
lcl|KZ248554.1_cds_OWR40961.1_1479	0.211144	0.028255	0.09392394999999999	0.315883	0.770504
lcl|KZ248554.1_cds_OWR40962.1_1480	16.0518	9.36911	12.306750000000001	10.7039	7.00548
lcl|KZ248554.1_cds_OWR40963.1_1481	18.3827	10.7592	22.59665	9.47011	9.78675
lcl|KZ248554.1_cds_OWR40964.1_1482	0.639349	0.187073	0.590284	2.34101	2.45046
lcl|KZ248554.1_cds_OWR44679.1_1483	0.76624	1.73922	3.86744	2.81674	1.68432
lcl|KZ248554.1_cds_OWR44680.1_1484	20.172	9.00367	24.51495	26.3218	17.317
lcl|KZ248554.1_cds_OWR44681.1_1485	1.11002	0.619846	1.207265	0.93726	0.566388
lcl|KZ248554.1_cds_OWR44682.1_1486	49.9628	21.1274	28.07895	23.1341	17.8669
lcl|KZ248554.1_cds_OWR44683.1_1487	86.6406	31.3428	40.003299999999996	27.1799	33.2808
lcl|KZ248554.1_cds_OWR44684.1_1488	2.32831	1.31109	2.3376900000000003	0.824975	1.13693
lcl|KZ248554.1_cds_OWR44685.1_1489	0.0	0.305821	15.55325	0.0	31.9542
lcl|KZ248554.1_cds_OWR44686.1_1490	1.76588	0.543846	3.09223	0.291061	0.596224
lcl|KZ248554.1_cds_OWR44687.1_1491	5.07414	3.4595	5.09645	2.62202	1.98318
lcl|KZ248554.1_cds_OWR44688.1_1492	3.07871	1.77488	6.770065000000001	3.21411	3.37246
lcl|KZ248554.1_cds_OWR44689.1_1493	12.212	5.97928	4.573285	6.76407	2.57065
lcl|KZ248554.1_cds_OWR44690.1_1494	7.65977	18.2156	5.749525	8.977	23.4159
lcl|KZ248554.1_cds_OWR44691.1_1495	0.0602472	0.104594	2.0821738499999998	0.0161803	5.59258
lcl|KZ248554.1_cds_OWR44692.1_1496	211.359	114.488	53.311899999999994	39.2658	55.0549
lcl|KZ248554.1_cds_OWR44693.1_1497	10.2916	4.28869	10.66995	9.77994	4.86379
lcl|KZ248554.1_cds_OWR44694.1_1498	3.14073	2.58085	3.51649	1.963	7.51256
lcl|KZ248554.1_cds_OWR44695.1_1499	0.0	0.0	0.0	0.0	0.0
lcl|KZ248554.1_cds_OWR44696.1_1500	0.662418	0.0	0.850303	0.525566	0.261664
lcl|KZ248554.1_cds_OWR44697.1_1501	0.404908	0.0572773	0.478372	0.377573	0.197244
lcl|KZ248554.1_cds_OWR44698.1_1502	0.0236878	0.0	0.0	0.0568799	0.172092
lcl|KZ248554.1_cds_OWR44699.1_1503	2.66879	2.2627	1.251985	1.62709	1.48373
lcl|KZ248554.1_cds_OWR44700.1_1504	34.2127	17.9368	27.6311	25.1092	21.083
lcl|KZ248554.1_cds_OWR44701.1_1505	61.4715	83.5679	3.2649749999999997	15.3246	44.4207
lcl|KZ248554.1_cds_OWR44702.1_1506	11.8414	6.60552	12.45006	11.8007	9.65042
lcl|KZ248554.1_cds_OWR44703.1_1507	16.437	8.26648	17.7125	11.7245	10.6966
lcl|KZ248554.1_cds_OWR44704.1_1508	8.62196	7.66636	8.89553	22.1697	3.29696
lcl|KZ248554.1_cds_OWR50121.1_1509	0.0	0.0798551	4.6887	0.0	10.3533
lcl|KZ248554.1_cds_OWR53669.1_1510	6.81696	3.76553	8.993615	11.6188	7.98616
lcl|KZ248554.1_cds_OWR53670.1_1511	9.81879	2.25873	28.01135	10.5297	7.59636
lcl|KZ248554.1_cds_OWR53671.1_1512	0.16369	0.0	0.5345445	1.65885	0.549094
lcl|KZ248554.1_cds_OWR53672.1_1513	1.0593	0.0709853	0.883807	2.69351	1.07003
lcl|KZ248554.1_cds_OWR53673.1_1514	13.2145	6.89211	13.8522	7.48279	6.5752
lcl|KZ248554.1_cds_OWR53674.1_1515	8.55498	7.09616	9.184505	6.55299	6.8692
lcl|KZ248554.1_cds_OWR53675.1_1516	25.1295	35.5094	9.262895	16.2189	85.9373
lcl|KZ248554.1_cds_OWR53676.1_1517	316.795	335.421	26.44025	37.8504	38.1978
lcl|KZ248554.1_cds_OWR53677.1_1518	279.242	32.6084	158.00799999999998	308.641	42.6096
lcl|KZ248554.1_cds_OWR53678.1_1519	7.36779	0.440834	0.5319389999999999	0.452966	0.229874
lcl|KZ248554.1_cds_OWR53679.1_1520	37.3615	105.494	22.6348	13.7386	307.958
lcl|KZ248554.1_cds_OWR53680.1_1521	56.0777	25.1935	17.3092	15.9624	10.8233
lcl|KZ248554.1_cds_OWR53681.1_1522	0.842925	0.456324	0.9890045000000001	3.79657	10.8202
lcl|KZ248554.1_cds_OWR53682.1_1523	20.1444	9.96335	4.43019	36.8944	104.866
lcl|KZ248554.1_cds_OWR53683.1_1524	4.59215	2.00695	4.1576699999999995	1.44548	1.04695
lcl|KZ248554.1_cds_OWR53684.1_1525	2.99306	1.57718	5.31555	3.82904	3.44103
lcl|KZ248554.1_cds_OWR53685.1_1526	0.858716	0.106779	1.81389	3.46249	0.709074
lcl|KZ248554.1_cds_OWR53686.1_1527	24.7908	9.02748	39.99105	5.55435	15.9538
lcl|KZ248554.1_cds_OWR53687.1_1528	31.8426	11.2413	49.655699999999996	7.41602	19.9865
lcl|KZ248554.1_cds_OWR53688.1_1529	8.69469	2.49339	19.9889	2.12784	5.60854
lcl|KZ248554.1_cds_OWR53689.1_1530	0.0	0.0	0.0	0.0	0.0
lcl|KZ248554.1_cds_OWR53690.1_1531	30.7643	19.3459	68.55760000000001	10.9165	30.6713
lcl|KZ248554.1_cds_OWR53691.1_1532	294.137	204.033	71.80225	91.0978	48.9452
lcl|KZ248554.1_cds_OWR53692.1_1533	7.75848	3.59224	5.875719999999999	6.12258	3.89628
lcl|KZ248554.1_cds_OWR53693.1_1534	80.4557	37.9104	40.2581	35.6914	28.3738
lcl|KZ248554.1_cds_OWR53694.1_1535	16.3735	6.90568	13.2671	10.819	7.90958
lcl|KZ248554.1_cds_OWR53695.1_1536	0.161115	0.347773	21.9130635	0.267733	49.8392
lcl|KZ248554.1_cds_OWR53696.1_1537	0.103856	0.0233941	0.07308125	0.0798363	0.032421
lcl|KZ248554.1_cds_OWR53697.1_1538	39.6559	15.5373	25.17455	16.0811	11.5046
lcl|KZ248554.1_cds_OWR53698.1_1539	14.0515	9.07823	9.899075	16.5252	6.80414
lcl|KZ248554.1_cds_OWR53699.1_1540	891.419	836.581	829.614	1127.54	821.285
lcl|KZ248554.1_cds_OWR53700.1_1541	33.8924	16.4292	24.86345	15.7109	11.6612
lcl|KZ248554.1_cds_OWR53701.1_1542	1618.71	1418.6	1038.665	1115.12	759.774
lcl|KZ248554.1_cds_OWR53702.1_1543	31.9898	12.0268	23.980800000000002	13.863	7.1239
