genes	third_instar	fifth_instar	early_pupa	late_pupa	adult
lcl|KZ248820.1_cds_OWR50018.1_12545	0.0	0.0	0.0	1.5663172637850677	0.0
lcl|KZ248821.1_cds_OWR55501.1_12546	1.5651048704317818	1.181974999285951	1.5217609540571624	1.289869770895113	1.1852474258670382
lcl|KZ248821.1_cds_OWR55502.1_12547	1.7544775343918189	1.7139120325584922	1.244017208737203	0.39906424358929127	0.0
lcl|KZ248821.1_cds_OWR44998.1_12548	0.0	0.0	0.0	0.0	0.0
lcl|KZ248821.1_cds_OWR44999.1_12549	0.24925291603128383	0.0544697980077879	0.029445061647767647	0.16008959623386404	0.10591091325056717
lcl|KZ248821.1_cds_OWR45000.1_12550	1.0748932030874143	0.7212804029738676	0.8010629330517781	0.6675435382050283	0.46705878642529886
lcl|KZ248821.1_cds_OWR45001.1_12551	0.7133804854803883	0.5600118957873014	0.7048070409595647	0.5002735337722974	0.40208590923927123
lcl|KZ248821.1_cds_OWR45002.1_12552	1.8559108736985646	1.645583380400546	1.4604249708286472	1.3843749222049246	1.33794021313497
lcl|KZ248821.1_cds_OWR45003.1_12553	1.2694031892716835	0.8953904976814382	1.502620324390065	1.2432042896095623	1.1799623385289477
lcl|KZ248821.1_cds_OWR45751.1_12554	2.300591136576094	1.7206660981012771	2.5488302458664727	2.1775682412237223	1.3101514336304576
lcl|KZ248821.1_cds_OWR45752.1_12555	1.0949320816110493	0.6087965810728019	0.9196083403563502	0.4373906149842025	0.4471719905833652
lcl|KZ248821.1_cds_OWR45753.1_12556	1.6391636366980968	1.378357922210168	1.7553934363715267	1.5985968360718632	1.6458553652421852
lcl|KZ248821.1_cds_OWR45754.1_12557	0.37377421479316386	0.44133058369227673	1.4919161159717151	0.7350796713965985	1.093453205392056
lcl|KZ248821.1_cds_OWR51309.1_12558	0.0	0.0	0.0	0.0	0.0
lcl|KZ248821.1_cds_OWR51310.1_12559	1.397941745846491	1.1363812411281573	1.2606484728906313	1.380265525129201	1.2084977895548117
lcl|KZ248821.1_cds_OWR51311.1_12560	1.0968926408813353	1.0155366231262102	1.2542918233645897	1.1403634636483242	1.175456725790022
lcl|KZ248821.1_cds_OWR51312.1_12561	0.8147382311123916	0.6614605656016919	1.066087277428346	0.8637307863092323	0.7085228751240835
lcl|KZ248821.1_cds_OWR51313.1_12562	1.61657843001078	1.2804804837466757	1.1986694559249196	1.4590123137371642	1.036750225400021
lcl|KZ248822.1_cds_OWR46324.1_12563	0.07338801434322836	0.012881368706488702	0.07860058632956694	0.16453040428517673	0.252323062582044
